OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,granitic-peg-pt,37.2000008,1,325824.532795000006445,6798156.518339999951422
-1,0,granitic-peg-pt,37.2000008,1,325824.804894000000786,6798156.282920000143349
-1,0,granitic-peg-pt,37.2000008,1,325825.239405000000261,6798155.966380000114441
-1,0,granitic-peg-pt,37.2000008,1,325825.568624000006821,6798155.629490000195801
-1,0,granitic-peg-pt,37.2000008,1,325825.756264999974519,6798155.355820000171661
-1,0,granitic-peg-pt,37.2000008,1,325826.042391000024509,6798155.186010000295937
-1,0,granitic-peg-pt,37.2000008,1,325826.365450999990571,6798154.933740000240505
-1,0,granitic-peg-pt,37.2000008,1,325826.648500000010245,6798154.812769999727607
-1,0,granitic-peg-pt,37.2000008,1,325826.962090999993961,6798154.599919999949634
-1,0,granitic-peg-pt,37.2000008,1,325827.212845999980345,6798154.434899999760091
-1,0,granitic-peg-pt,37.2000008,1,325827.452625999983866,6798154.260510000400245
-1,0,granitic-peg-pt,37.2000008,1,325827.731043000007048,6798153.923109999857843
-1,0,granitic-peg-pt,37.2000008,1,325828.124572000000626,6798153.600080000236630
-1,0,granitic-peg-pt,37.2000008,1,325828.463158000027761,6798153.420880000106990
-1,0,granitic-peg-pt,37.2000008,1,325828.777319999993779,6798153.349460000172257
-1,0,granitic-peg-pt,37.2000008,1,325829.220296000014059,6798153.208510000258684
-1,0,granitic-peg-pt,37.2000008,1,325829.451930999988690,6798153.082770000211895
-1,0,granitic-peg-pt,37.2000008,1,325829.618699999991804,6798152.977780000306666
-1,0,peg-porphyro-pt,31.1000004,2,325802.819851999985985,6798172.284660000354052
-1,0,peg-porphyro-pt,31.1000004,2,325803.031169000023510,6798172.098770000040531
-1,0,peg-porphyro-pt,31.1000004,2,325803.219224000000395,6798171.944649999961257
-1,0,peg-porphyro-pt,31.1000004,2,325803.329922000004444,6798171.826840000227094
-1,0,peg-porphyro-pt,31.1000004,2,325803.539731000026222,6798171.700380000285804
-1,0,peg-porphyro-pt,31.1000004,2,325803.747046999982558,6798171.519989999942482
-1,0,peg-porphyro-pt,31.1000004,2,325803.913362000021152,6798171.372790000401437
-1,0,peg-porphyro-pt,31.1000004,2,325804.158886999997776,6798171.179639999754727
-1,0,peg-porphyro-pt,31.1000004,2,325804.496155000000726,6798170.968050000257790
-1,0,peg-porphyro-pt,31.1000004,2,325804.693043000006583,6798170.876810000278056
-1,0,peg-porphyro-pt,31.1000004,2,325804.913957000011578,6798170.750789999961853
-1,0,peg-porphyro-pt,31.1000004,2,325805.090512000024319,6798170.617680000141263
-1,0,peg-porphyro-pt,31.1000004,2,325805.363520000013523,6798170.431939999572933
-1,0,peg-porphyro-pt,31.1000004,2,325805.633659999992233,6798170.267060000449419
